product_id,product_parent_id,product_name,product_description,product_quantity,product_code,product_published,product_hit,product_created,product_sale_start,product_sale_end,product_delay_id,product_tax_id,product_type,product_vendor_id,product_manufacturer_id,product_url,product_weight,product_keywords,product_weight_unit,product_modified,product_meta_description,product_dimension_unit,product_width,product_length,product_height,product_max_per_order,product_access,product_group_after_purchase,product_min_per_order,product_contact,product_display_quantity_field,product_last_seen_date,product_sales,product_waitlist,product_layout,product_average_score,product_total_vote,product_page_title,product_alias,product_price_percentage,product_msrp,product_canonical,product_warehouse_id,product_quantity_layout,product_sort_price,product_description_raw,product_description_type,product_option_method,product_condition,short_desc,aparat_id,amper,voltage,cells,guaranty,code,price_id,price_currency_id,price_product_id,price_value,price_min_quantity,price_access,price_users,price_site_id,price_start_date,price_end_date,images,categories,ordering
1039,0,باتری لپ تاپ اچ پی مدل Battery Original HP Pavilion 11 X360/PL02XL,"<p><strong>باتری لپ تاپ اچ پی مدل  HP Pavilion 11 X360/PL02XL </strong> برای لپ تاپ های سری:</p>
<ul>
<li>HP HP Pavilion 11 X360</li>
</ul>
<p> پارت نامبر :<strong>  TPN-C115 , HSTNN-LB6B, PL02XL</strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> اچ پی مدل  <strong>HP Pavilion 11 X360/PL02XL</strong>  شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ اچ پی مدل <strong> HP Pavilion 11 X360/PL02XL</strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1039,1,121,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-اچ-پی-مدل-battery-original-hp-pavilion-11-x360-pl02xl,0,0,,0,,1420000,,html,,,,,29Wh,7.6V,---,چهار ماهه نارین,,313,183,1039,1420000,0,all,,,0,0,f44997cb312b542bbd55c895274ee230.jpg,82,27
1043,0,باتری لپ تاپ اچ پی مدل Battery Original HP ZBook 15 G3 / VV09XL,"<p><strong>باتری لپ تاپ اچ پی مدل  ZBook 15 G3 / VV09XL </strong> برای لپ تاپ های سری:</p>
<ul>
<li>HP ZBook 15 G3</li>
<li>HP ZBook 17 G3</li>
</ul>
<p> پارت نامبر :<strong>  VV09XL ,  HSTNN-DB7D , HSTNN-C87C</strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> اچ پی مدل  <strong>ZBook 15 G3 / VV09XL</strong>  شامل 6<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ اچ پی مدل <strong> ZBook 15 G3 / VV09XL</strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1043,1,166,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-اچ-پی-مدل-battery-original-hp-zbook-15-g3-vv09xl,0,0,,0,,1570000,,html,,,,,90Wh,11.4V,---,چهار ماهه نارین,,314,183,1043,1570000,0,all,,,0,0,24eb469de76283bf95760d20fb997762.jpg,82,28
1055,0,باتری لپ تاپ اچ پی مدل Battery Original HP EliteBook 9470m / BT04XL,"<div class=""inlinefaketitle"">
<p><strong>باتری لپ تاپ اچ پی مدل  EliteBook 9470m / BT04XL </strong> برای لپ تاپ های سری:</p>
<ul>
<li>HP ZBook 15 G3</li>
<li>HP ZBook 17 G3</li>
</ul>
<p> پارت نامبر :<strong>  H4Q47AA , H4Q47UT ,  HSTNN-IB3Z ,  BT04XL  , BT04</strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> اچ پی مدل  <strong>EliteBook 9470m / BT04XL</strong>  شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ اچ پی مدل <strong> EliteBook 9470m / BT04XL </strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>
</div>",-1,ORGPB1055,1,128,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-اچ-پی-مدل-battery-original-hp-elitebook-9470m-bt04xl,0,0,,0,,1280000,,html,,,,,52Wh/3400mAh,14.8V,---,چهار ماهه نارین,,315,183,1055,1280000,0,all,,,0,0,19ace523c3fcf08ab0aa2a0aa1b550ec.jpg,82,29
1068,0,باتری لپ تاپ اچ پی مدل Battery Original HP Spectre x360 13 / RR04XL,<h2></h2>,-1,ORGPB1068,1,0,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-اچ-پی-مدل-battery-original-hp-spectre-x360-13-rr04xl,0,0,,0,,0,,html,,,,,---,---,---,چهار ماهه نارین,,316,183,1068,0,0,all,,,0,0,noimage.jpg,82,30
1069,0,باتری لپ تاپ اچ پی مدل Battery Original HP Spectre x360 13 / RR04XL,"<div class=""inlinefaketitle"">
<div class=""inlinefaketitle"">
<p><strong>باتری لپ تاپ اچ پی مدل  Spectre x360 13 / RR04XL </strong> برای لپ تاپ های سری:</p>
<ul>
<li>HP Spectre x360 13</li>
<li>HP Pavilion 14-CE</li>
</ul>
<p> پارت نامبر :<strong>  RR04XL , HSTNN-DB9K ,  HSTNN-OB1M</strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> اچ پی مدل  <strong>Spectre x360 13 / RR04XL</strong>  شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ اچ پی مدل <strong> Spectre x360 13 / RR04XL </strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>
</div>
</div>",-1,ORGPB1069,1,108,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-اچ-پی-مدل-battery-original-hp-spectre-x360-13-rr04xl,0,0,,0,,1680000,,html,,,,,60.76Wh/3744mAh,15.4V,---,چهار ماهه نارین,,317,183,1069,1680000,0,all,,,0,0,0f597c772f890f86635f670eec728e88.jpg,82,31
1074,0,باتری لپ تاپ اچ پی مدل Battery Original HP ZBook 17 G5 / AM06XL,"<p><strong>باتری لپ تاپ اچ پی مدل  ZBook 17 G5 / AM06XL </strong> برای لپ تاپ های سری:</p>
<ul>
<li>HP ZBook 17 G5 </li>
<li>HP Pavilion 14-CE</li>
</ul>
<p> پارت نامبر :<strong>  AM06XL , HSTNN-IB8G </strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> اچ پی مدل  <strong>ZBook 17 G5 / AM06XL</strong>  شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ اچ پی مدل <strong> ZBook 17 G5 / AM06XL </strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1074,1,66,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-اچ-پی-مدل-battery-original-hp-zbook-17-g5-am06xl,0,0,,0,,1460000,,html,,,,,95.9Wh/8310mAh,11.55V,---,چهار ماهه نارین,,318,183,1074,1460000,0,all,,,0,0,f66da0157e88ccf3deb2fbdbfc220fe0.jpg,82,32
1075,0,باتری لپ تاپ اچ پی مدل Battery Original HP Omen 15 / SR04XL,"<p><strong>باتری لپ تاپ اچ پی مدل  Omen 15 / SR04XL </strong> برای لپ تاپ های سری:</p>
<ul>
<li>HP ZBook 17 G5 </li>
<li>HP Pavilion 14-CE</li>
</ul>
<p> پارت نامبر :<strong>  SR04XL , HSTNN-DB7W ,HSTNN-IB7Z ,  HSTNN-DB8Q ,TPN-Q193 ,TPN-Q194 , TPN-C133 , TPN-C134</strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> اچ پی مدل  <strong>Omen 15 / SR04XL</strong>  شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ اچ پی مدل <strong> Omen 15 / SR04XL </strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1075,1,74,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-اچ-پی-مدل-battery-original-hp-omen-15-sr04xl,0,0,,0,,1420000,,html,,,,,4550mAh/70.07Wh,15.4V,---,چهار ماهه نارین,,319,183,1075,1420000,0,all,,,0,0,649c1b234f9e05214b0a8859fe37993f.jpg,82,33
1092,0,باتری لپ تاپ اچ پی مدل Battery Orginal HP - MG04XL,"<p><strong>باتری لپ تاپ اچ پی</strong><strong> مدل MG04XL</strong> برای لپ تاپ های سری:</p>
<ul>
<li>HP Elite x2 Series</li>
<li>Elite X2 1012 G1 Series</li>
<li>Elite X2 1012 G1(V2D65PA)</li>
<li>Elite X2 1012 G1(V2D62PA</li>
</ul>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ اچ پی مدل MG04XL  شامل 4<strong> ماه گارانتی</strong> می باشد .</p>
<p>برای خرید باتری لپ تاپ اچ پی  مدل  MG04XL<strong> </strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1092,1,41,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-اچ-پی-مدل-battery-orginal-hp-mg04xl,0,0,,0,,1570000,,html,,,,,40Wh/4820mAh,7.7V,---,چهار ماهه نارین,,320,183,1092,1570000,0,all,,,0,0,64ca0a634602805d9129303f1b94d936.jpg,82,34
1093,0,باتری لپ تاپ ایسوس مدل Battery Orginal HP Envy 13 / AB06XL,"<p><strong>باتری لپ تاپ اچ پی مدل  Envy 13 / AB06XL </strong> برای لپ تاپ های سری:</p>
<ul>
<li>HP Envy 13 </li>
</ul>
<p> پارت نامبر :<strong>  TPN-I128 , HSTNN-DB8C , AB06XL</strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود . </p>
<p><strong>باتری اورجینال لپ تاپ</strong> اچ پی مدل  <strong>Envy 13 / AB06XL</strong>  شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ اچ پی مدل <strong> Envy 13 / AB06XL </strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1093,1,47,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-hp-envy-13-ab06xl,0,0,,0,,1590000,,html,,,,,53.61Wh/6962mAh,7.7V,---,چهار ماهه نارین,,321,183,1093,1590000,0,all,,,0,0,67dcc46237b8f15ce4fdbadcc79dc8ea.jpg,82,35
1101,0,باتری لپ تاپ ایسوس مدل Battery Orginal HP Pavilion X360 / ON03XL,"<p><strong>باتری لپ تاپ اچ پی مدل Pavilion X360 / ON03XL </strong> برای لپ تاپ های سری:</p>
<ul>
<li>HP Pavilion X360 M3</li>
<li>HP Pavilion X360 13 Series</li>
<li>HP Stream 14</li>
<li></li>
</ul>
<p> پارت نامبر :<strong>  HSTNN-UB6W  , BI03XL , ON03XL , HSTNN-LB7P , TPN-W118</strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود . </p>
<p><strong>باتری اورجینال لپ تاپ</strong> اچ پی مدل  <strong>Pavilion X360 / ON03XL</strong> شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ اچ پی مدل <strong> Pavilion X360 / ON03XL </strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1101,1,25,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-hp-pavilion-x360-on03xl,0,0,,0,,1280000,,html,,,,,3470mAh/41.7Wh,11.55V,---,چهار ماهه نارین,,322,183,1101,1280000,0,all,,,0,0,e13c4c6b684536ecde3ac77213ca4d80.jpg,82,36
1107,0,باتری لپ تاپ ایسوس مدل Battery Orginal HP Pavillion X360 M1 / NU02XL,"<p><strong>باتری لپ تاپ اچ پی مدل  Pavillion X360 M1 / NU02XL </strong> برای لپ تاپ های سری:</p>
<ul>
<li>HP Pavilion X360 M1</li>
</ul>
<p> پارت نامبر :<strong>  TPN-W117 , HSTNN-UB6U , NU02XL</strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود . </p>
<p><strong>باتری اورجینال لپ تاپ</strong> اچ پی مدل <strong> Pavillion X360 M1 / NU02XL</strong> شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ اچ پی مدل <strong>  Pavillion X360 M1 / NU02XL </strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1107,1,47,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-hp-pavillion-x360-m1-nu02xl,0,0,,0,,1550000,,html,,,,,4350mAh/35Wh,7.7V,---,چهار ماهه نارین,,323,183,1107,1550000,0,all,,,0,0,786f856dfc58fd9ed7b812d2cbc13c76.jpg,82,37
1120,0,باتری لپ تاپ ایسوس مدل Battery Orginal HP  EliteBook 1040,"<p><strong>باتری لپ تاپ اچ پی مدل   EliteBook 1040 </strong> برای لپ تاپ های سری:</p>
<ul>
<li>HP  Elitebook Folio 1040 G1</li>
<li>HP  Elitebook Folio 1040 G2</li>
</ul>
<p> پارت نامبر :<strong>  HSTNN-DB5D , HSTNN-W02C , HSTNN-DB5D , BL06XL</strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود . </p>
<p><strong>باتری اورجینال لپ تاپ</strong> اچ پی مدل <strong>  EliteBook 1040 </strong>شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ اچ پی مدل <strong>   EliteBook 1040 </strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .اپ</p>",-1,ORGPB1120,1,15,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-hp-elitebook-1040,0,0,,0,,0,,html,,,,,3750mAh/42Wh,11.1V,---,چهار ماهه نارین,,324,183,1120,0,0,all,,,0,0,2cf1f8d39e0698fbf0c2be15e9fa8cfb.jpg,82,38
709,0,باتری لپ تاپ سونی مدل Battery Sony BPS13 black/silver,"<p><strong>باتری لپ تاپ سونی مدل  VGP-BPS13</strong> برای لپ تاپ های سری:</p>
<ul>
<li>SONY VAIO VGN-FW </li>
<li>SONY VAIO VGN-CS </li>
<li>SONY VAIO VGN-SR</li>
<li>SONY VAIO VGN-FW</li>
<li>SONY VAIO VPC-CW</li>
<li>SONY VAIO VPC-YB</li>
<li>SONY VAIO VPC-F2</li>
</ul>
<p> </p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> سونی مدل VGP-BPS13 شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ سونی مدل VGP-BPS13  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB709,1,3410,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-سونی-مدل-battery-sony-bps13-black-silver,0,0,,0,,1280000,,html,,,,,4800 میلی آمپر ساعت,11.1,6,چهار ماهه نارین,145,325,183,709,1280000,0,all,,,0,0,3e8e1949f1c3300c7f060866b463e01c.jpg,83,1
712,0,باتری لپ تاپ سونی مدل Battery Orginal Sony BPS9,"<p><strong>باتری لپ تاپ سونی مدل  VGP-BPS9</strong> برای لپ تاپ های سری:</p>
<ul>
<li>SONY VAIO VGN-CR</li>
<li>SONY VAIO VGN-AR</li>
<li>SONY VAIO VGN-NR<br /><br /><br /></li>
</ul>
<p> </p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> سونی مدل VGP-BPS9 شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ سونی مدل VGP-BPS9  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB712,1,845,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-سونی-مدل-battery-orginal-sony-bps9,0,0,,0,,0,,html,,,,,4400 میلی آمپر ساعت,11.1,6,چهار ماهه نارین,146,326,183,712,0,0,all,,,0,0,0345422ddcb43c580d78147360d8e84a.jpg,83,2
713,0,باتری لپ تاپ سونی مدل Battery Orginal Sony BPS34,"<p><strong>باتری لپ تاپ سونی مدل  VGP-BPS34</strong> برای لپ تاپ های سری:</p>
<ul>
<li>SONY VAIO FIT 15A</li>
<li>SONY VAIO SVF15A1ACXB </li>
<li>SONY VAIO SVF15A1ACXS</li>
<li>SONY VAIO SVF15A1BCXB </li>
<li>SONY VAIO SVF15A1BCXS</li>
<li>SONY VAIO SVF15A1CCXB</li>
</ul>
<p> </p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> سونی مدل VGP-BPS34 شامل4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ سونی مدل VGP-BPS34  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB713,1,2099,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-سونی-مدل-battery-orginal-sony-bps34,0,0,,0,,1680000,,html,,,,,3650 میلی آمپر ساعت,11.1,3,چهار ماهه نارین,142,327,183,713,1680000,0,all,,,0,0,9eaf563f474da469b42b79c34303a158.jpg,83,3
714,0,باتری لپ تاپ سونی مدل Battery Orginal Sony BPS 35,"<p><strong>باتری لپ تاپ سونی مدل  VGP-BPS35</strong> برای لپ تاپ های سری:</p>
<ul>
<li>SONY VAIO SVF15218SC</li>
<li>SONY VAIO SVF152C29L </li>
<li>SONY VAIO SVF152A27T</li>
<li>SONY VAIO SVF152A24T </li>
<li>SONY VAIO SVF152A25T</li>
<li>SONY VAIO SVF15327SCW </li>
<li>SONY VAIO SVF1421BYCB</li>
<li>SONY VAIO SVF14215SC </li>
</ul>
<p> </p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> سونی مدل VGP-BPS35 شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ سونی مدل VGP-BPS35  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB714,1,2246,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-سونی-مدل-battery-orginal-sony-bps-35,0,0,,0,,1340000,,html,,,,,2600 میلی آمپر ساعت,14.8,4,چهار ماهه نارین,143,328,183,714,1340000,0,all,,,0,0,0bb2d4215d5de184c10e9f50ee1d9553.jpg,83,4
715,0,باتری لپ تاپ سونی مدل Battery Orginal Sony VGP-BPS22,"<p><strong>باتری لپ تاپ سونی مدل  VGP-BPS22</strong> برای لپ تاپ های سری:</p>
<ul>
<li>SONY VAIO VPC-EA</li>
<li>SONY VAIO VPC-EB</li>
<li>SONY VAIO VPC-EB</li>
<li>SONY VAIO VPC-EC</li>
<li>SONY VAIO VPC-EE</li>
<li>SONY VAIO VPC-EF</li>
<li>SONY VAIO VPC-EB<br /> </li>
</ul>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> سونی مدل VGP-BPS22 شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ سونی مدل VGP-BPS22  می توانید با کارشناس های ما در تماس باشید .</p>",-1,ORGPB715,1,3381,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-سونی-مدل-battery-orginal-sony-vgp-bps22,0,0,,0,,1390000,,html,,,,,4400 میلی آمپر ساعت,11.1,6,چهار ماهه نارین,147,329,183,715,1390000,0,all,,,0,0,64cf547a8aac0c429c1de171c29426f0.jpg,83,5
716,0,باتری لپ تاپ سونی مدل Battery Orginal Sony - VGP-BPS26,"<h2> </h2>
<p><strong>باتری لپ تاپ سونی مدل  VGP-BPS26</strong> برای لپ تاپ های سری:</p>
<ul class=""a-unordered-list a-vertical a-spacing-none"">
<li><span class=""a-list-item"">Sony VPC-CA</span></li>
<li><span class=""a-list-item"">Sony VPC-CB</span></li>
<li><span class=""a-list-item"">Sony VPC-C</span></li>
<li><span class=""a-list-item"">Sony VPC-EG</span></li>
</ul>
<p> </p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ سونی مدل VGP-BPS26 شامل 4<strong> ماه گارانتی</strong> می باشد .</p>
<p>برای خرید باتری لپ تاپ سونی مدل VGP-BPS26  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB716,1,3379,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-سونی-مدل-battery-orginal-sony-vgp-bps26,0,0,,0,,1250000,,html,,,,,4400 میلی آمپر ساعت,11.1,6,چهار ماهه نارین,148,330,183,716,1250000,0,all,,,0,0,dfa7f6322712614e6e049fc346875c0a.jpg,83,6
718,0,باتری لپ تاپ سونی مدل Battery Orginal Sony BPS 24,"<p><strong>باتری لپ تاپ سونی مدل  VGP-BPS24</strong> برای لپ تاپ های سری: </p>
<ul>
<li>SONY VAIO SA  </li>
<li>SONY VAIO SB  </li>
<li>SONY VAIO SC  </li>
<li>SONY VAIO SD  </li>
<li>SONY VAIO SE  </li>
<li>SONY VAIO VPCSA</li>
<li>SONY VAIO VPCSB  </li>
<li>SONY VAIO VPCSC</li>
<li>SONY VAIO VPCSD </li>
<li>SONY VAIO VPCSE  </li>
</ul>
<p> </p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> سونی مدل VGP-BPS24 شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ سونی مدل VGP-BPS24  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB718,1,2409,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-سونی-مدل-battery-orginal-sony-bps-24,0,0,,0,,1670000,,html,,,,,4400 میلی آمپر ساعت,11.1,---,چهار ماهه نارین,141,331,183,718,1670000,0,all,,,0,0,f63fb9fc1888bac2143cb5d1de3bea0f.jpg,83,7
719,0,باتری لپ تاپ سونی مدل Battery Orginal Sony BPS 40,"<p><strong>باتری لپ تاپ سونی مدل  VGP-BPS40</strong> برای لپ تاپ های سری:</p>
<ul>
<li>Sony Vaio Flip SVF 15A</li>
<li>Sony Vaio SVF15N17CXB</li>
<li>Sony Vaio SVF15N18PXB</li>
<li>Sony Vaio SVF15N28PXB </li>
<li>Sony Vaio 14A</li>
<li>Sony Vaio Flip SVF14N</li>
<li>Sony Vaio SVF14NA1UL</li>
<li>Sony Vaio SVF14N11CXB </li>
</ul>
<p> </p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> سونی مدل VGP-BPS40 شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ سونی مدل VGP-BPS40  می توانید با کارشناس های ما از طریق شماره ی 02166463720  در تماس باشید .</p>",-1,ORGPB719,1,1939,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-سونی-مدل-battery-orginal-sony-bps-40,0,0,,0,,1980000,,html,,,,,3170 میلی آمپر ساعت,15,---,چهار ماهه نارین,144,332,183,719,1980000,0,all,,,0,0,85ca514f9886a96d3c067f991afcb736.jpg,83,8
742,0,باتری لپ تاپ سونی مدل Battery Orginal  SONY VGP-BPS2,"<p><strong>باتری لپ تاپ سونی مدل VGP-BPS2</strong> برای لپ تاپ های سری:</p>
<ul>
<li>
<p>SONY VGP-BPS2A</p>
<p> </p>
</li>
<li>
<p>SONY   VGP-BPS2</p>
<p> </p>
</li>
<li>
<p>SONY VGP-BPS2C</p>
<p> </p>
</li>
<li>
<p>SONY VGP-BPS2B</p>
</li>
</ul>
<p> </p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ سونی مدل<strong> VGP-BPS2</strong> شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ سونی مدل<strong> VGP-BPS2</strong>  می توانید با کارشناس های ما در تماس باشید</p>",-1,ORGPB742,1,1063,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-سونی-مدل-battery-orginal-sony-vgp-bps2,0,0,,0,,0,,html,,,,,4800 میلی آمپر ساعت,11.1 ولت,6,چهار ماهه نارین,149,333,183,742,0,0,all,,,0,0,3cee03f16e025a4c4456f628550bf95f.jpg,83,9
